graph,n,m,s,p1n,p1m,p1s,p2n,p2m,p2s,p3n,p3m,p3s,p4n,p4m,p4s,p5n,p5m,p5s,p6n,p6m,p6s,p7n,p7m,p7s,p8n,p8m,p8s,p9n,p9m,p9s,p10n,p10m,p10s,p11n,p11m,p11s,p12n,p12m,p12s,p13n,p13m,p13s,p14n,p14m,p14s,p15n,p15m,p15s,p16n,p16m,p16s,p17n,p17m,p17s,p18n,p18m,p18s,p19n,p19m,p19s,p20n,p20m,p20s,ph1n,ph1m,ph1s,ph2n,ph2m,ph2s,ph3n,ph3m,ph3s,ph4n,ph4m,ph4s,ph5n,ph5m,ph5s,ph6n,ph6m,ph6s,ph7n,ph7m,ph7s,ph8n,ph8m,ph8s,ph9n,ph9m,ph9s,ph10n,ph10m,ph10s,ph11n,ph11m,ph11s,ph12n,ph12m,ph12s,ph13n,ph13m,ph13s,ph14n,ph14m,ph14s,ph15n,ph15m,ph15s,ph16n,ph16m,ph16s,ph17n,ph17m,ph17s,ph18n,ph18m,ph18s,ph19n,ph19m,ph19s,ph20n,ph20m,ph20s,ph21n,ph21m,ph21s,ph22n,ph22m,ph22s,ph23n,ph23m,ph23s,ph24n,ph24m,ph24s,ph25n,ph25m,ph25s,ph26n,ph26m,ph26s,ph27n,ph27m,ph27s,ph28n,ph28m,ph28s,ph29n,ph29m,ph29s,ph30n,ph30m,ph30s,ph31n,ph31m,ph31s,ph32n,ph32m,ph32s,ph33n,ph33m,ph33s,ph34n,ph34m,ph34s,ph35n,ph35m,ph35s,ph36n,ph36m,ph36s,ph37n,ph37m,ph37s,ph38n,ph38m,ph38s,ph39n,ph39m,ph39s,ph40n,ph40m,ph40s,a1n,a1m,a1s,a2n,a2m,a2s,a3n,a3m,a3s,a4n,a4m,a4s,ahF1n,ahF1m,ahF1s,ahF2n,ahF2m,ahF2s,ahF3n,ahF3m,ahF3s,ahF4n,ahF4m,ahF4s,ahF5n,ahF5m,ahF5s,ahF6n,ahF6m,ahF6s,ahF7n,ahF7m,ahF7s,ahF8n,ahF8m,ahF8s,ahF9n,ahF9m,ahF9s,ahF10n,ahF10m,ahF10s,ahF11n,ahF11m,ahF11s,ahF12n,ahF12m,ahF12s,ahF13n,ahF13m,ahF13s,ahF14n,ahF14m,ahF14s,ahF15n,ahF15m,ahF15s,ahF16n,ahF16m,ahF16s,ahF17n,ahF17m,ahF17s,ahF18n,ahF18m,ahF18s,ahF19n,ahF19m,ahF19s,ahF20n,ahF20m,ahF20s,ahFlower1n,ahFlower1m,ahFlower1s,ahFlower2n,ahFlower2m,ahFlower2s,ahFlower3n,ahFlower3m,ahFlower3s,ahFlower4n,ahFlower4m,ahFlower4s,ahFlower5n,ahFlower5m,ahFlower5s,ahFlower6n,ahFlower6m,ahFlower6s,ahFlower7n,ahFlower7m,ahFlower7s,ahFlower8n,ahFlower8m,ahFlower8s,ahFlower9n,ahFlower9m,ahFlower9s,ahFlower10n,ahFlower10m,ahFlower10s,ahFlower11n,ahFlower11m,ahFlower11s,ahFlower12n,ahFlower12m,ahFlower12s,ahFlower13n,ahFlower13m,ahFlower13s,ahFlower14n,ahFlower14m,ahFlower14s,ahFlower15n,ahFlower15m,ahFlower15s,ahFlower16n,ahFlower16m,ahFlower16s,ahFlower17n,ahFlower17m,ahFlower17s,ahFlower18n,ahFlower18m,ahFlower18s,ahFlower19n,ahFlower19m,ahFlower19s,ahFlower20n,ahFlower20m,ahFlower20s,ahEdge1n,ahEdge1m,ahEdge1s,ahEdge2n,ahEdge2m,ahEdge2s,ahEdge3n,ahEdge3m,ahEdge3s,ahEdge4n,ahEdge4m,ahEdge4s,ahEdge5n,ahEdge5m,ahEdge5s,ahEdge6n,ahEdge6m,ahEdge6s,ahEdge7n,ahEdge7m,ahEdge7s,ahEdge8n,ahEdge8m,ahEdge8s,ahEdge9n,ahEdge9m,ahEdge9s,ahEdge10n,ahEdge10m,ahEdge10s,ahEdge11n,ahEdge11m,ahEdge11s,ahEdge12n,ahEdge12m,ahEdge12s,ahEdge13n,ahEdge13m,ahEdge13s,ahEdge14n,ahEdge14m,ahEdge14s,ahEdge15n,ahEdge15m,ahEdge15s,ahEdge16n,ahEdge16m,ahEdge16s,ahEdge17n,ahEdge17m,ahEdge17s,ahEdge18n,ahEdge18m,ahEdge18s,ahEdge19n,ahEdge19m,ahEdge19s,ahEdge20n,ahEdge20m,ahEdge20s,ahDiameter1n,ahDiameter1m,ahDiameter1s,ahDiameter2n,ahDiameter2m,ahDiameter2s,ahDiameter3n,ahDiameter3m,ahDiameter3s,ahDiameter4n,ahDiameter4m,ahDiameter4s,ahDiameter5n,ahDiameter5m,ahDiameter5s,ahDiameter6n,ahDiameter6m,ahDiameter6s,ahDiameter7n,ahDiameter7m,ahDiameter7s,ahDiameter8n,ahDiameter8m,ahDiameter8s,ahDiameter9n,ahDiameter9m,ahDiameter9s,ahDiameter10n,ahDiameter10m,ahDiameter10s,ahDiameter11n,ahDiameter11m,ahDiameter11s,ahDiameter12n,ahDiameter12m,ahDiameter12s,ahDiameter13n,ahDiameter13m,ahDiameter13s,ahDiameter14n,ahDiameter14m,ahDiameter14s,ahDiameter15n,ahDiameter15m,ahDiameter15s,ahDiameter16n,ahDiameter16m,ahDiameter16s,ahDiameter17n,ahDiameter17m,ahDiameter17s,ahDiameter18n,ahDiameter18m,ahDiameter18s,ahDiameter19n,ahDiameter19m,ahDiameter19s,ahDiameter20n,ahDiameter20m,ahDiameter20s,t1n,t1m,t1s,t2n,t2m,t2s,t3n,t3m,t3s,t4n,t4m,t4s,t5n,t5m,t5s,t6n,t6m,t6s,t7n,t7m,t7s,t8n,t8m,t8s,t9n,t9m,t9s,t10n,t10m,t10s,alln,allm,alls,kerneln,kernelm,kernels,combin,combim,combis
95,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,353,1246,6,353,1246,6,353,1246,6,353,1246,6,353,1246,6,353,1246,6,353,1246,6,353,1246,6,353,1246,6,353,1246,6,353,1246,6,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,342,1158,17,,,,,,,,,,361,1296,0,361,1296,0,361,1296,0,,,,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,,,,,,,,,,,,,,,,,,,,,,,,,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,361,1296,0,,,,,,,,,,,,,,,,,,,,,,342,1158,17,301,1041,28,301,1041,28
96,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,419,1572,0,,,,,,,,,,,,,,,,,,,,,,,,,419,1572,0,419,1572,0,419,1572,0
97,492,1332,0,392,1098,35,311,928,52,311,928,52,300,901,56,300,901,56,300,901,56,300,901,56,300,901,56,300,901,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,1098,35,311,928,52,311,928,52,300,901,56,300,901,56,300,901,56,300,901,56,300,901,56,300,901,56,278,821,67,278,821,67,176,504,112,176,504,112,176,504,112,176,504,112,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,35,91,171,392,1098,35,311,928,52,,,,,,,392,1098,35,333,992,42,333,992,42,333,992,42,322,963,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,1098,35,392,1098,35,392,1098,35,392,1098,35,392,1098,35,392,1098,35,392,1098,35,392,1098,35,392,1098,35,392,1098,35,392,1098,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,1098,35,340,1005,41,340,1005,41,333,992,42,333,992,42,322,963,46,322,963,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,1098,35,392,1098,35,392,1098,35,341,1006,41,342,1007,41,392,1098,35,341,1006,41,392,1098,35,392,1098,35,392,1098,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,1098,35,339,1004,41,,,,,,,,,,,,,,,,,,,,,,,,,0,0,185,22,71,174,0,0,185
98,511,1495,0,370,1356,15,344,1279,25,309,1153,41,266,1024,62,266,1024,62,266,1024,62,263,1002,64,263,1002,64,227,810,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,1356,15,344,1279,25,344,1279,25,335,1245,29,335,1245,29,335,1245,29,332,1221,31,332,1221,31,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,320,1133,39,,,,,,,,,,,,,,,,381,1373,12,344,1279,25,,,,,,,381,1373,12,350,1289,23,348,1286,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,1373,12,381,1373,12,381,1373,12,381,1373,12,381,1373,12,381,1373,12,381,1373,12,381,1373,12,381,1373,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,1373,12,372,1345,15,370,1356,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,1373,12,381,1373,12,372,1349,15,370,1356,15,370,1356,15,370,1356,15,370,1356,15,370,1356,15,370,1356,15,370,1356,15,370,1356,15,381,1373,12,370,1356,15,370,1356,15,370,1356,15,381,1373,12,370,1356,15,370,1356,15,370,1356,15,370,1356,15,381,1373,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,792,87,138,529,117,75,325,147
99,59,104,0,50,95,0,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,95,0,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,50,95,0,36,69,4,36,69,4,0,0,16,50,95,0,36,69,4,36,69,4,0,0,16,0,0,16,23,43,8,0,0,16,23,43,8,23,43,8,23,43,8,23,43,8,0,0,16,23,43,8,23,43,8,18,32,10,23,43,8,0,0,16,0,0,16,0,0,16,23,43,8,50,95,0,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,36,69,4,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,95,0,36,69,4,36,69,4,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,50,95,0,36,69,4,36,69,4,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,50,95,0,50,95,0,50,95,0,50,95,0,50,95,0,50,95,0,50,95,0,,,,,,,,,,0,0,16,26,73,4,0,0,16
100,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,559,2010,24,559,2010,24,559,2010,24,541,1866,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,2262,0,607,2262,0,607,2262,0,607,2262,0,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,583,2118,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,2262,0,607,2262,0,607,2262,0,,,,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,603,2244,2,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,607,2262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,1866,42,487,1830,42,487,1830,42
101,758,2618,0,758,2618,0,758,2618,0,752,2598,2,752,2598,2,748,2580,4,748,2580,4,748,2580,4,748,2580,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,2618,0,758,2618,0,755,2608,1,755,2608,1,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,751,2590,3,758,2618,0,758,2618,0,707,2464,18,,,,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,758,2618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670,2326,36,475,1604,117,475,1604,117
102,869,3208,0,869,3208,0,845,3146,12,842,3136,13,826,3082,21,822,3064,23,822,3064,23,822,3064,23,822,3064,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,3208,0,845,3146,12,842,3136,13,826,3082,21,822,3064,23,822,3064,23,822,3064,23,822,3064,23,822,3064,23,822,3064,23,791,2957,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,3208,0,845,3146,12,,,,,,,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,869,3208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,2934,40,176,608,329,217,746,310
103,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,744,0,265,744,0,265,744,0,,,,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,265,744,0,,,,,,,,,,,,,,,,,,,,,,265,744,0,260,744,0,260,744,0
104,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,1656,0,577,1656,0,577,1656,0,,,,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,577,1656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,1656,0,572,1656,0,572,1656,0
105,1961,2578,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,669,1286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1286,0,669,1286,0,,,,,,,669,1286,0,669,1286,0,669,1286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1286,0,669,1286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1286,0,669,1286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1286,0,669,1286,0,669,1286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1286,0,666,1286,0,666,1286,0
106,105,441,0,102,433,1,102,433,1,95,394,5,95,394,5,95,394,5,95,394,5,95,394,5,95,394,5,95,394,5,87,338,8,87,338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,433,1,102,433,1,95,394,5,95,394,5,95,394,5,95,394,5,95,394,5,95,394,5,95,394,5,95,394,5,95,394,5,87,338,8,87,338,8,87,338,8,87,338,8,87,338,8,87,338,8,87,338,8,87,338,8,87,338,8,87,338,8,87,338,8,87,338,8,87,338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,433,1,102,433,1,87,338,8,,,,102,433,1,102,433,1,94,368,4,90,347,6,92,361,5,90,347,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,100,407,2,102,433,1,102,433,1,102,433,1,102,433,1,,,,,,,,,,,,,,,,,,,,,,102,433,1,102,433,1,92,361,5,90,347,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,102,433,1,,,,,,,,,,,,,85,324,9,0,0,38,0,0,38
107,10922,18061,0,4977,9324,1264,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,4977,9324,1264,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,4977,9324,1264,,,,,,,,,,4977,9324,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977,9324,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977,9324,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977,9324,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3600,0,0,3600,0,0,3600
